0,1,2,3,4,5,6,7,8,9,10,11
755,885,43,1902,567,32,251,409,0,0,0,0
10,45,15,2,5,252,21,15,2,5,0,1
115,159,980,6279,1142,527,528,0,0,0,0,1
4,295,38,1354,171,2532,1457,6280,0,0,0,1
1573,359,244,3199,733,3,0,0,0,0,0,0
711,470,886,1612,6281,6282,42,6283,0,0,0,1
292,6,199,169,18,3,8,35,124,73,0,0
3,187,2,190,351,193,189,0,0,0,0,0
284,392,643,604,1087,2,190,427,276,302,0,2
3,2354,34,326,1649,149,41,0,0,0,0,0
210,1002,1388,6284,4195,1207,429,0,0,0,0,2
16,6285,3,377,6286,1568,449,934,3200,0,0,0
16,225,34,325,2397,53,974,143,0,0,0,0
166,20,17,1479,1949,75,3,0,0,0,0,0
3,4196,2,679,6287,6288,1603,1134,7,89,0,0
6,97,26,114,610,13,111,2,5,0,0,2
215,213,336,198,28,133,490,68,217,24,2,1
11,12,578,206,86,536,1165,0,0,0,0,1
482,2,6289,4197,2961,55,1353,33,0,0,0,1
3,378,852,2,31,48,19,0,0,0,0,0
3,70,38,955,6290,1881,0,0,0,0,0,0
3,74,530,2,5,28,491,27,150,95,34,0
240,280,3,917,1134,3201,818,4198,0,0,0,0
817,870,515,683,278,680,279,2,9,2896,106,0
2,2123,6291,255,103,1720,600,9,3,0,0,0
995,19,74,1863,137,230,16,38,6,0,0,2
56,254,21,408,198,28,3,66,0,0,0,0
2934,6292,1231,3906,4,33,0,0,0,0,0,1
41,228,714,13,57,9,323,435,596,817,0,1
2544,622,1221,256,1068,651,159,1006,0,0,0,1
3,8,571,68,182,133,592,18,3429,2,0,0
3,109,123,34,732,6293,2,5,1841,1566,0,0
10,45,25,2,5,2,110,0,0,0,0,0
6,26,677,2,46,2844,2,5,233,111,0,2
197,62,2,642,13,57,21,0,0,0,0,1
3931,825,486,4199,6294,975,816,654,90,1256,161,2
11,12,142,37,25,2,5,36,171,44,0,1
4,268,579,2,31,267,0,0,0,0,0,1
3,212,1879,38,1013,445,20,2,83,0,0,0
10,92,25,575,247,231,706,2413,47,2,5,1
154,625,80,11,1675,2256,37,25,0,0,0,1
3,8,4200,249,445,3962,6295,7,300,0,0,0
4,759,1637,11,12,19,262,2,162,0,0,1
9,3,316,2,5,135,47,143,325,0,0,0
3,65,1112,6296,1241,798,456,554,0,0,0,0
23,3,817,2,2651,2,5,0,0,0,0,0
4,14,35,106,6297,2,29,18,7,300,0,1
3156,219,560,280,3,4201,388,0,0,0,0,0
1657,131,4202,1527,23,824,100,4,0,0,0,1
191,3,6298,2,930,905,446,2,471,809,0,0
4,1069,2,5,16,255,821,954,3755,182,133,1
11,12,86,47,16,198,1746,20,1706,131,0,1
3,74,2,5,28,27,66,0,0,0,0,0
63,48,73,147,501,221,7,1870,0,0,0,2
4,14,4203,11,12,39,1365,686,2,7,201,1
641,1471,284,392,643,127,464,116,0,0,0,0
6,74,61,335,714,2,5,0,0,0,0,2
3,114,2803,245,66,145,2,7,89,0,0,0
2441,1033,981,6299,1288,119,3,251,914,0,0,0
3,427,139,262,794,491,294,2,0,0,0,0
4,259,537,1282,894,1707,124,2,83,0,0,1
165,826,6300,2784,38,586,202,1293,0,0,0,1
4,14,629,2,29,1292,15,2,5,326,939,1
1459,203,1854,3202,6,106,76,121,0,0,0,2
1013,167,35,1803,9,3,0,0,0,0,0,0
6,26,68,431,135,275,217,1711,247,2,0,2
30,4,405,128,47,158,2,5,99,0,0,1
48,19,288,947,3203,24,487,198,39,106,18,2
3,70,3204,270,2290,0,0,0,0,0,0,0
211,438,417,1291,498,9,123,72,274,81,84,2
3,35,1858,654,7,50,0,0,0,0,0,0
78,70,3395,20,2556,789,848,74,2229,120,0,0
93,6301,885,309,28,763,3,6302,225,27,0,0
6,26,54,133,4204,2183,2221,58,23,131,0,2
1067,6303,1129,479,119,789,120,0,0,0,0,0
154,625,897,608,11,12,6304,269,0,0,0,1
879,698,68,700,1648,393,0,0,0,0,0,1
88,1835,1748,126,61,6305,1618,2093,58,3132,6306,0
3,45,3206,1211,17,108,2,5,4205,0,0,0
3,597,35,6307,3071,1323,188,317,1035,0,0,0
3,405,128,245,6308,34,1021,2,308,0,0,0
383,701,49,282,899,24,487,198,39,106,18,2
154,1078,6309,345,2149,4170,6310,0,0,0,0,2
3,95,2172,6311,473,0,0,0,0,0,0,0
30,4,14,18,482,24,116,21,526,812,0,1
265,52,367,128,2,29,2,0,0,0,0,0
52,4,117,2,5,289,2,29,2,0,0,1
3,8,950,195,43,362,667,0,0,0,0,0
4,2035,2341,1587,633,868,342,2710,0,0,0,1
761,6312,636,6,6313,61,41,77,0,0,0,2
6,47,36,1238,9,3195,1564,946,267,0,0,2
4,1623,170,6314,101,33,589,320,0,0,0,1
27,2380,2,2186,4206,100,881,1024,1655,0,0,0
3,8,604,54,137,56,7,50,0,0,0,0
3,8,60,6315,770,35,376,2,5,99,81,0
11,12,25,2,5,0,0,0,0,0,0,1
1865,67,3,693,6316,2922,9,959,88,0,0,0
1681,703,521,1607,1795,75,102,2347,203,0,0,0
3,39,123,2,31,91,7,41,0,0,0,0
52,433,46,286,2,5,2,207,63,291,369,2
3,181,4207,18,3495,1015,455,3207,0,0,0,0
4,39,2187,1438,6317,3124,155,0,0,0,0,1
4,30,11,12,2,5,262,2,207,0,0,1
307,6318,6319,4,2282,334,1068,0,0,0,0,1
377,4208,2291,202,2601,6320,4,0,0,0,0,1
2458,74,28,43,2,5,47,34,2,5,27,0
10,25,6321,3,8,1780,0,0,0,0,0,0
3,35,1309,42,27,2,5,0,0,0,0,0
4,14,51,2,5,30,245,326,381,1414,477,1
4,7,1604,3616,108,457,2,5,0,0,0,1
3,764,188,1012,558,0,0,0,0,0,0,0
50,109,2187,18,3,8,1220,56,0,0,0,0
27,3,47,2,5,66,499,99,751,2,5,0
19,2921,6322,6323,2956,3208,1787,1823,0,0,0,0
3,6324,6325,6326,327,43,0,0,0,0,0,0
4,14,181,2,82,6327,188,6328,155,0,0,1
4,14,749,20,559,155,2,416,0,0,0,1
265,92,111,1213,2485,6329,0,0,0,0,0,1
631,1540,854,2900,1293,16,285,429,0,0,0,1
749,903,38,1532,458,204,33,0,0,0,0,1
3,6330,2219,38,623,203,1566,0,0,0,0,0
76,121,1171,1100,944,6331,1429,43,0,0,0,0
41,228,215,213,76,13,57,59,0,0,0,1
214,6332,3,8,13,57,652,23,6333,0,0,1
712,833,595,2798,1648,2153,3059,4,14,498,9,1
3,6334,128,2,82,679,327,196,179,0,0,0
670,545,3470,4,33,0,0,0,0,0,0,1
265,259,1332,530,2,31,17,9,4,0,0,1
1135,474,309,15,22,81,94,0,0,0,0,0
172,264,1123,6,411,20,594,1156,0,0,0,2
315,1294,17,454,3209,2339,0,0,0,0,0,0
3,8,1363,71,337,276,0,0,0,0,0,0
3,187,505,1681,703,521,1443,412,0,0,0,0
1281,2647,1758,228,2098,2099,13,57,297,0,0,0
2088,20,18,11,12,134,41,803,182,133,23,1
6,26,92,239,659,2602,218,145,0,0,0,2
3,697,27,2,320,3210,67,553,0,0,0,0
265,6335,2,46,239,1213,1686,111,0,0,0,2
6336,120,1058,6337,42,6338,7,3859,0,0,0,0
6,26,41,959,6339,84,4209,0,0,0,0,2
1313,777,6340,161,2069,6341,7,89,6342,0,0,2
6,97,532,70,509,623,462,2002,0,0,0,2
10,1297,25,2,5,326,2,87,110,0,0,2
497,203,2603,2,2603,2,129,3,576,6343,6344,0
11,12,45,495,146,25,36,44,0,0,0,1
1016,77,173,13,57,422,0,0,0,0,0,0
80,11,12,129,146,15,36,44,0,0,0,1
396,2,46,6345,2,40,3852,6346,0,0,0,2
3,636,2233,394,37,845,930,0,0,0,0,0
19,770,136,6347,251,2444,6348,2864,0,0,0,2
6,26,543,2448,19,3568,305,7,1756,0,0,2
10,148,2,5,357,2,87,110,0,0,0,1
122,418,3,8,9,41,880,113,529,21,0,0
210,2,9,512,589,2,162,0,0,0,0,1
4,6349,2,29,808,233,2,0,0,0,0,1
250,645,349,10,406,137,1746,4101,0,0,0,1
1260,2661,2679,3,307,129,742,2,471,0,0,0
27,563,24,183,616,908,1452,42,0,0,0,0
62,412,3,8,3161,1465,735,39,4018,359,244,0
356,7,787,3814,574,382,2320,167,415,3,8,0
3564,6350,24,23,121,2487,132,144,0,0,0,0
3,74,28,27,2,5,150,4,2,28,1536,0
4,252,2,83,73,52,294,2,0,0,0,1
1892,4,1668,514,1661,2,40,0,0,0,0,1
4,3211,3212,2,29,342,2710,835,0,0,0,1
3,867,30,1682,2665,119,789,0,0,0,0,0
177,437,403,6351,6352,987,751,6,41,0,0,2
50,7,28,56,35,689,2,5,452,676,0,0
4,14,2063,2,82,1815,11,12,3152,15,2,1
53,761,726,2,190,1012,3739,2208,79,2,253,1
6353,6354,6355,1204,9,46,19,0,0,0,0,2
312,13,18,6356,2055,2975,4089,275,0,0,0,2
3,76,121,629,2,40,2,83,0,0,0,0
851,250,1329,1371,961,11,224,271,1036,0,0,1
4,14,423,6357,1422,2,82,1000,203,0,0,1
10,92,146,15,1037,6358,3213,88,0,0,0,0
725,10,141,2,5,0,0,0,0,0,0,2
154,762,1808,1865,10,1355,15,2,5,4,14,1
1063,6359,147,421,55,832,211,438,95,15,0,0
3,8,340,96,546,546,1254,283,1065,2,29,0
762,873,402,113,48,19,288,16,136,24,2,2
6,74,61,335,1744,2,5,0,0,0,0,2
3,1298,2,31,17,108,76,121,0,0,0,0
266,80,11,12,959,2109,36,44,0,0,0,1
242,7,414,6360,1037,1137,458,0,0,0,0,0
3,8,74,28,27,68,43,1268,0,0,0,0
255,67,10,2,87,110,451,445,321,2,9,0
37,143,325,626,2449,6361,6362,614,2,0,0,0
678,23,6,373,261,2,7,94,0,0,0,2
4210,1503,6363,240,993,264,983,165,334,0,0,1
10,47,495,399,16,1658,2,0,0,0,0,0
772,752,271,738,6364,4211,155,0,0,0,0,1
315,7,632,4212,60,105,3958,1945,2,615,0,0
135,148,2,437,50,3,0,0,0,0,0,0
3,35,1284,2,5,223,135,151,480,0,0,0
3,69,130,17,91,579,904,0,0,0,0,0
3214,363,126,108,472,2092,1459,3,0,0,0,0
186,76,121,4213,1059,4213,762,0,0,0,0,0
3,290,6365,1367,151,25,22,0,0,0,0,0
292,783,84,3804,863,376,217,768,32,6366,0,2
1684,1929,402,105,22,13,0,0,0,0,0,0
687,4214,805,3215,133,1116,22,256,6367,0,0,0
3,212,1076,2,29,2,29,18,2,0,0,0
249,3,622,290,124,2377,7,41,0,0,0,0
6,669,827,2193,2,731,3290,0,0,0,0,2
1483,526,854,1064,1356,3023,2183,91,0,0,0,2
4,7,155,129,219,23,774,0,0,0,0,1
3,515,38,955,23,1159,6368,131,0,0,0,0
4,1143,3216,705,1199,160,428,0,0,0,0,1
3,74,42,843,27,2,5,327,34,2,5,0
3,748,326,1498,0,0,0,0,0,0,0,0
660,661,891,32,3328,6369,10,587,232,24,577,2
10,45,15,2,5,933,37,6370,3,2318,0,0
140,1495,6371,84,23,4,999,1594,0,0,0,2
30,22,19,117,2,5,176,3217,1596,7,78,0
3,2407,43,2,6372,6373,0,0,0,0,0,0
4,6374,1025,6375,20,538,33,7,386,0,0,1
3,7,831,4215,1603,240,2604,0,0,0,0,0
265,52,2,31,81,83,0,0,0,0,0,1
1689,1299,296,6376,100,4,20,1122,513,33,0,1
3,134,71,62,276,6377,0,0,0,0,0,0
131,6378,3,1431,439,30,22,101,3087,0,0,0
49,282,663,468,4,296,58,1043,0,0,0,1
30,11,12,4,51,2,5,2,455,2,1555,1
6,26,39,3198,319,2217,1954,750,4193,0,0,2
3,268,2437,86,1091,151,0,0,0,0,0,0
103,288,6,26,433,46,129,73,759,649,294,2
13,6379,77,179,312,1047,84,2562,770,0,0,0
4014,1310,548,2,9,806,2,98,174,0,0,2
387,298,307,800,13,57,59,0,0,0,0,0
80,11,12,1200,55,538,44,0,0,0,0,1
180,77,173,13,57,21,0,0,0,0,0,2
313,70,858,43,440,705,273,555,0,0,0,0
2053,46,2605,7,41,20,137,676,0,0,0,2
3,378,1434,6380,3487,3851,419,0,0,0,0,0
211,438,1645,6381,32,35,376,2,5,99,81,0
16,25,4216,10,69,274,15,0,0,0,0,1
197,173,416,534,4217,232,18,660,661,293,0,0
2745,4218,1039,3343,4219,6382,2096,6383,6384,178,36,0
46,6385,111,2188,2592,169,3189,0,0,0,0,2
11,12,142,147,2,5,86,991,2,55,15,1
10,92,25,6386,306,561,0,0,0,0,0,1
37,432,62,1189,9,13,21,0,0,0,0,2
42,3,2,5,4220,7,1051,0,0,0,0,0
287,9,344,2408,2,5,1887,2,162,81,1870,0
32,43,6387,3706,3218,7,78,0,0,0,0,0
2287,3,589,38,20,1499,3219,19,0,0,0,0
10,1269,1074,1732,349,45,15,2,5,3,8,0
3,324,206,49,95,468,355,58,0,0,0,0
3,298,64,169,2,190,265,6388,0,0,0,0
247,35,610,2,5,786,1406,4221,46,0,0,2
3,8,70,17,61,6389,0,0,0,0,0,0
135,45,326,2,25,2,5,0,0,0,0,2
3,1585,487,1002,18,0,0,0,0,0,0,0
122,58,454,60,2770,136,587,99,0,0,0,0
1241,396,2,2047,2,190,514,353,4,165,0,1
261,4,622,52,367,2,31,0,0,0,0,1
3684,6390,4121,1750,204,33,0,0,0,0,0,1
213,4222,6391,1373,290,3569,269,615,1785,0,0,2
3,2161,2,5,28,716,409,218,274,0,0,0
653,1607,6392,549,3,8,498,263,449,7,4156,0
3,8,167,415,420,32,272,0,0,0,0,0
4024,4025,732,79,3133,1729,1860,4026,0,0,0,1
287,2,9,113,1800,25,36,81,255,0,0,2
3,8,35,105,3173,1629,2,5,2,2122,1095,0
410,462,1819,488,844,13,9,655,0,0,0,1
157,55,4,2395,1197,1755,3069,363,0,0,0,1
865,120,22,562,1162,19,262,550,6394,1057,0,0
10,92,15,2,5,1693,451,1255,0,0,0,1
3080,2,24,23,48,113,2562,124,373,2173,18,2
75,4,903,2410,676,54,6395,271,0,0,0,1
27,563,6396,493,6397,93,21,0,0,0,0,0
434,248,268,9,6398,100,3,8,0,0,0,0
3,8,2122,28,56,3125,258,251,98,0,0,0
52,6,286,2,5,289,2,31,484,381,0,2
3,67,1144,245,22,139,2,25,19,0,0,0
53,170,114,499,529,21,608,4,33,0,0,1
22,2456,633,151,4223,2133,7,89,3,0,0,0
18,197,68,184,94,13,371,0,0,0,0,1
13,526,812,2,642,6399,145,4022,2,534,0,1
3,2517,2219,38,6400,216,96,6401,0,0,0,0
4,14,1150,2,5,941,10,240,4224,86,11,1
2444,283,3091,1152,6402,2206,7,1157,53,0,0,2
76,669,394,191,2108,2,1656,102,347,0,0,0
332,623,38,6403,231,1315,2136,539,0,0,0,1
23,211,583,1840,509,96,3,0,0,0,0,0
3,8,310,4225,659,1350,2606,3105,1632,0,0,0
244,1139,1361,3220,6404,42,319,64,85,0,0,0
180,173,416,13,21,24,407,0,0,0,0,0
3,6405,427,6406,150,907,131,0,0,0,0,0
968,1647,106,2,31,676,1135,192,1615,482,0,2
157,55,136,2103,770,131,4226,0,0,0,0,2
3,1375,123,108,404,7,226,0,0,0,0,0
881,4214,349,600,27,996,463,300,2607,0,0,0
177,331,4,1052,3994,1229,2537,0,0,0,0,1
6,26,63,291,24,487,198,39,106,18,21,2
3,1714,248,1598,23,1191,2,29,0,0,0,0
13,59,201,768,10,6407,228,307,9,0,0,1
3,8,187,2,40,1158,3919,17,637,3920,0,0
3,8,7,15,22,200,3500,225,56,0,0,0
180,318,13,59,24,488,416,0,0,0,0,0
3,70,17,168,696,284,392,0,0,0,0,0
75,3,1652,338,718,330,0,0,0,0,0,0
10,45,146,15,2,5,2,110,0,0,0,1
3,8,730,70,1112,2300,244,75,0,0,0,0
6408,368,2203,3,8,7,50,1405,0,0,0,0
49,109,1322,2034,1015,3835,10,72,21,0,0,2
3,35,105,89,4227,188,1761,62,733,0,0,0
2,9,2968,534,9,485,77,232,308,0,0,1
402,1222,41,296,883,377,16,204,4,0,0,1
4,629,2,31,2,83,0,0,0,0,0,1
3,2184,499,10,351,1813,131,86,0,0,0,0
3,2271,497,2791,73,108,656,2746,0,0,0,0
3,1460,1350,766,2606,4228,2037,0,0,0,0,0
6,26,1436,2411,1224,4229,363,2,29,0,0,2
11,12,86,47,681,2,1247,236,333,6409,0,1
37,432,296,488,9,21,24,0,0,0,0,2
10,16,2,6410,825,825,1377,1355,146,15,567,0
3013,1104,178,4,289,2,1345,55,0,0,0,1
34,47,2,5,2,1679,7,662,630,27,128,0
402,3872,2,1142,37,1579,6411,1106,0,0,0,1
3,8,128,30,1596,64,85,2,0,0,0,0
4,14,126,108,2685,2239,2,40,0,0,0,1
11,12,37,147,206,2,5,44,0,0,0,1
10,286,2,5,468,20,611,127,47,2,5,1
38,4,2177,4177,705,458,33,0,0,0,0,1
325,1117,6412,7,2074,1140,20,933,2,0,0,0
56,1662,307,3220,1177,143,7,1373,2,87,325,0
2934,1200,2372,1231,4,33,0,0,0,0,0,1
1157,948,3,242,103,6413,0,0,0,0,0,0
366,1143,2036,1599,1354,66,3,0,0,0,0,0
3019,6414,1126,1630,38,20,6415,423,3201,515,533,1
157,55,1120,127,411,910,209,4230,4230,0,0,2
88,76,2376,6416,126,91,2,29,224,271,1811,0
4,2213,30,380,64,33,1611,434,160,203,0,1
1843,4,47,2,5,16,153,15,11,12,0,1
3,6417,777,6418,6419,2608,0,0,0,0,0,0
6420,245,316,222,799,2,254,3217,371,0,0,0
3,2758,2,29,4223,2208,54,1229,2049,0,0,0
6,26,390,2,829,443,852,607,422,0,0,2
3,8,4231,509,3221,175,365,0,0,0,0,0
1342,4232,20,195,4233,400,56,0,0,0,0,0
2496,3806,19,51,4234,2,220,48,804,0,0,2
165,161,1192,1078,704,0,0,0,0,0,0,1
6,68,61,335,3098,2420,2,5,0,0,0,2
48,19,288,6,26,52,516,257,46,2,73,2
9,4,399,951,16,424,115,170,0,0,0,1
1120,138,61,335,4,2,5,0,0,0,0,1
223,304,46,1986,6,314,6421,6422,32,868,0,2
3,8,524,498,246,469,19,72,21,0,0,0
414,1575,3925,878,424,33,0,0,0,0,0,1
529,104,125,64,85,96,1401,159,471,6423,0,0
52,122,47,2,5,2,83,0,0,0,0,2
23,435,448,289,13,548,201,279,0,0,0,2
10,234,2,2123,496,936,1377,92,273,0,0,0
80,11,12,352,2,5,44,0,0,0,0,1
197,228,1535,94,1648,2153,13,18,323,0,0,1
1513,2204,6424,4,7,1157,2892,0,0,0,0,1
177,113,145,287,519,9,84,145,0,0,0,1
4,35,1004,123,2,40,679,11,12,0,0,1
78,187,2560,2,79,2,471,64,85,0,0,0
201,95,1133,3,13,59,0,0,0,0,0,0
4,67,3415,2,5,73,33,99,74,1076,3181,1
1782,924,395,63,1357,1577,48,3462,19,0,0,0
3,8,138,2,5,28,491,1919,966,0,0,0
10,252,15,2,5,2,110,0,0,0,0,2
4,14,7,6425,6426,1299,20,33,39,4235,0,1
1075,2397,156,1215,532,3593,3514,0,0,0,0,2
34,45,422,15,158,2,5,2875,19,7,662,0
1093,6,97,26,1605,0,0,0,0,0,0,2
4,252,61,36,998,3097,0,0,0,0,0,1
3,35,796,106,18,99,7,255,0,0,0,0
6,595,448,6427,522,382,1905,868,0,0,0,2
10,92,25,11,12,6428,88,4,14,51,2,1
6,26,295,185,58,842,2342,0,0,0,0,2
670,68,987,28,11,12,677,886,0,0,0,1
23,3,594,2,5,36,0,0,0,0,0,0
180,77,173,416,13,59,0,0,0,0,0,2
6,74,690,227,852,607,2,5,99,0,0,2
103,6,94,63,1064,2831,290,2,0,0,0,2
52,6,286,2,5,289,2,31,0,0,0,2
414,388,67,1838,4,204,33,0,0,0,0,1
6429,1156,6430,1002,975,2843,0,0,0,0,0,2
78,39,4236,188,472,64,85,6431,3148,120,0,0
3222,4237,3199,54,2082,75,4,0,0,0,0,1
4,14,49,114,946,2839,346,520,58,0,0,1
402,4,851,202,6432,649,2,83,0,0,0,1
49,282,520,58,1043,3,182,133,2,0,0,0
6,138,61,335,1169,2,5,0,0,0,0,2
312,6433,109,11,12,0,0,0,0,0,0,1
3,1090,2442,93,819,395,6434,124,1642,151,0,0
3,8,609,71,337,276,544,2,29,0,0,0
11,12,86,45,461,408,962,987,236,0,0,1
430,860,1199,1348,111,4,7,670,0,0,0,1
118,268,233,115,4,0,0,0,0,0,0,1
3,8,60,2154,136,403,18,1411,912,2657,98,0
2740,3877,2962,961,22,1690,15,2,5,145,7,0
37,432,161,6435,13,59,24,91,6436,842,0,2
327,3014,6437,263,96,4238,7,3,0,0,0,0
4,529,1098,18,2515,2,5,7,49,0,0,1
791,6438,155,317,2,162,16,1601,33,0,0,1
793,618,6439,100,3,138,0,0,0,0,0,0
88,2091,1617,3223,4239,4240,6440,976,18,417,1291,0
3,39,1322,2241,18,2,1133,35,1284,2,5,0
851,3412,2283,6442,1364,3000,559,0,0,0,0,1
3,8,167,415,116,32,272,0,0,0,0,0
115,6443,4,397,159,1601,7,3224,1191,0,0,1
476,769,861,2343,2486,1164,2987,4,0,0,0,1
23,3,8,39,1293,1487,763,54,89,0,0,0
41,77,1143,186,4241,0,0,0,0,0,0,2
209,6444,6,103,2808,702,826,919,1977,7,84,2
3,3063,3209,20,1358,43,6445,1697,7,89,0,0
904,614,830,600,602,43,0,0,0,0,0,0
3,65,17,2,5,61,119,6446,0,0,0,0
21,10,1355,2,4242,2294,25,1854,2,5,0,0
6,26,63,291,94,565,1135,6447,18,2,0,2
3,8,35,568,112,542,7,359,244,0,0,0
41,74,2,29,674,28,2156,17,2,66,3,0
18,2,9,4007,2897,2,5,81,194,0,0,1
41,1030,642,231,6,355,59,0,0,0,0,2
172,582,6,1720,3225,500,2978,411,0,0,0,2
3,68,27,2,5,34,2,5,66,0,0,0
3,69,2328,598,17,119,2754,0,0,0,0,0
287,2,9,1242,1329,37,305,112,81,94,0,0
53,7,120,104,125,2189,169,3,0,0,0,0
1120,74,61,335,4,0,0,0,0,0,0,1
50,7,39,1160,195,260,28,56,161,585,0,0
4,14,6,199,68,182,133,18,337,9,88,1
6448,6449,6450,13,300,425,2,5,179,24,9,2
6,97,7,46,6451,1364,236,111,0,0,0,2
3,515,107,2039,163,17,546,546,1254,0,0,0
177,453,136,3,2,0,0,0,0,0,0,0
10,47,2,5,3226,157,756,1007,48,1893,2566,1
76,121,369,10,3,6452,1141,632,0,0,0,0
11,12,51,44,2948,306,561,0,0,0,0,1
37,432,62,2,9,13,59,0,0,0,0,0
505,54,89,3,583,6453,78,0,0,0,0,0
6,26,447,152,650,49,899,460,1789,0,0,2
3,35,1396,118,100,4044,430,1434,419,0,0,0
63,888,374,355,3,1883,177,4243,34,161,0,0
725,10,141,2,5,0,0,0,0,0,0,1
670,67,112,18,4,990,0,0,0,0,0,1
402,3,6454,837,113,23,81,49,0,0,0,0
172,6455,2609,1306,6456,6457,331,6458,1574,0,0,0
3,212,2155,321,905,2735,102,0,0,0,0,0
10,1947,2,87,110,1875,3086,1165,131,0,0,0
48,804,39,1185,217,512,2181,24,672,2,3147,2
1415,9,49,282,368,1740,0,0,0,0,0,2
80,11,12,441,2,5,36,171,44,0,0,1
127,464,18,677,116,664,269,0,0,0,0,2
3,4244,896,20,637,175,365,0,0,0,0,0
88,6,26,15,52,1292,924,395,1403,354,588,2
6,2144,2,190,708,0,0,0,0,0,0,2
284,392,264,3523,340,168,208,180,3,0,0,0
4,991,83,3197,18,202,1146,2,5,0,0,1
3,742,172,2610,108,1158,329,472,1429,0,0,0
122,398,209,2836,450,1600,385,2502,664,269,0,2
180,77,62,1107,3,2090,13,59,0,0,0,0
3,69,130,4245,2435,208,1306,6459,0,0,0,0
1313,1289,67,755,771,497,64,85,2744,520,468,0
3,8,65,225,2,5,43,362,218,2140,0,0
3,1858,6460,53,149,255,358,0,0,0,0,0
24,2,389,246,334,36,72,332,0,0,0,0
10,45,417,621,3,224,167,0,0,0,0,0
135,873,3558,2833,1133,2834,6,26,63,291,0,2
3,69,37,107,17,101,1823,1459,0,0,0,0
3,187,505,4246,4164,2313,102,0,0,0,0,0
522,271,1998,1863,338,6461,155,893,0,0,0,1
4,14,15,831,1917,2670,202,3344,466,0,0,1
730,3,8,345,983,505,2505,2506,2139,412,0,0
1168,490,200,198,217,606,188,974,46,0,0,2
3821,6462,6,26,138,61,335,6463,0,0,0,2
312,747,186,235,590,1288,1185,140,1410,0,0,2
46,19,4247,2,31,704,0,0,0,0,0,2
1016,296,49,282,348,435,596,3289,3,13,371,0
3,9,1509,15,895,1984,131,0,0,0,0,0
543,2199,54,1145,15,11,220,655,0,0,0,1
3222,4237,981,412,6464,4,0,0,0,0,0,1
4,124,1139,311,18,470,4248,33,7,89,0,1
120,656,22,104,125,2,79,3367,7,78,0,0
135,6465,783,1039,0,0,0,0,0,0,0,2
3,1337,2,190,1148,46,6466,1985,1071,2,0,0
100,1751,463,395,93,390,536,3,2601,553,27,0
3,109,439,550,2216,3446,1749,0,0,0,0,0
4,7,1514,2,31,676,647,2,2,5,19,1
88,54,1356,859,989,17,91,2194,209,281,570,2
9,6,658,152,18,269,0,0,0,0,0,2
3,726,2,40,16,54,38,1227,0,0,0,0
6,26,65,169,267,24,998,0,0,0,0,2
703,521,3,192,6467,628,30,22,0,0,0,0
4,699,271,1285,1286,6468,1123,166,531,0,0,1
3,8,3064,6469,420,32,272,0,0,0,0,0
1658,2,262,690,176,294,2,25,56,0,0,0
3,697,43,440,2,5,218,2140,0,0,0,0
3,149,3929,2116,20,42,56,0,0,0,0,0
231,706,875,1830,24,487,198,39,106,18,21,2
6,48,802,2,1656,102,3832,0,0,0,0,2
3,8,45,185,17,1492,894,2,0,0,0,0
37,15,22,663,452,3,7,50,0,0,0,0
2012,7,248,60,3227,20,1420,6470,356,0,0,0
177,4219,36,4250,543,2279,731,6471,6472,0,0,0
535,657,67,913,3040,499,28,11,12,0,0,1
6,35,105,1540,854,1391,6473,48,0,0,0,2
10,3113,451,1095,1402,847,3167,4,14,47,2,1
3,1460,1350,2606,586,4251,261,0,0,0,0,0
76,121,492,6474,1172,203,183,3666,6475,76,0,0
4,6476,89,718,338,2979,0,0,0,0,0,1
703,521,212,3,4252,1861,6477,76,121,0,0,0
24,940,116,385,21,0,0,0,0,0,0,2
42,6478,1103,93,1581,6479,1231,6480,493,279,0,0
712,833,2,9,113,105,685,373,2,5,81,0
562,592,322,1216,23,4,913,376,0,0,0,1
224,38,6481,933,302,52,1013,20,9,124,6482,1
93,6483,493,867,21,1401,885,0,0,0,0,0
214,62,299,508,49,576,13,21,24,0,0,1
223,44,80,11,12,328,147,2,5,0,0,1
206,1987,503,2240,1994,6484,0,0,0,0,0,2
3,764,188,722,2521,4253,1657,0,0,0,0,0
11,12,148,2,5,36,44,0,0,0,0,1
2224,45,38,2217,2080,43,440,1147,0,0,0,0
3,8,4254,2003,42,7,359,244,1573,4255,4256,0
11,12,148,158,2,5,6485,1045,151,86,0,1
924,395,1942,304,2098,2099,239,6486,0,0,0,2
3,7,1061,3785,467,2959,0,0,0,0,0,0
154,11,12,15,9,4,254,6487,10,0,0,1
3,8,154,22,2,18,283,1317,2,29,7,0
3,173,2072,2484,71,9,3228,242,0,0,0,0
3,6488,252,479,6489,0,0,0,0,0,0,0
3,8,173,1432,17,2,96,30,0,0,0,0
4,74,380,774,115,1810,635,160,0,0,0,1
3,394,3227,20,3988,505,650,0,0,0,0,0
4,339,299,224,24,939,63,888,136,0,0,1
6,26,2244,1405,1724,483,1771,0,0,0,0,2
4,4058,2,602,1193,178,4257,1478,747,0,0,1
571,67,206,46,68,2709,133,6,26,48,19,2
64,846,526,812,574,496,936,84,0,0,0,1
570,198,18,6490,257,77,7,89,0,0,0,2
4,118,738,858,1213,1142,856,1571,0,0,0,1
