0,1,2,3,4,5,6,7,8,9,10,11
8363,291,100,28,84,684,1740,8364,8365,0,0,0
3,1125,44,484,2,20,99,506,0,0,0,1
10,499,189,392,875,1225,524,330,2,0,0,0
338,7,285,135,23,3,9,30,141,71,0,1
101,313,1774,105,8366,5687,0,0,0,0,0,0
76,296,732,91,149,766,182,177,354,333,772,1
107,30,1294,2,2824,82,67,5688,0,0,0,0
3,430,138,38,2,73,702,8367,170,488,0,1
318,154,714,761,371,3621,154,0,0,0,0,0
3,5689,1387,4500,1110,791,5690,6,428,0,0,1
10,63,2,4,35,346,283,8368,0,0,0,2
1412,93,1389,8369,8370,575,124,0,0,0,0,0
7,41,549,1883,2,4,8,3148,1684,3700,0,3
486,66,231,2344,2,27,777,0,0,0,0,0
484,721,487,169,2,4,2,0,0,0,0,0
71,250,81,437,613,910,96,39,0,0,0,1
8,5,404,691,12,37,15,18,0,0,0,2
7,148,41,21,2,4,50,61,1112,5290,1191,3
2374,1351,3129,136,8,219,183,0,0,0,0,0
50,82,681,3487,48,8,7,113,0,0,0,3
7,41,108,636,1394,4501,135,3650,219,679,0,3
7,148,896,1870,8371,3659,5567,8372,0,0,0,3
1065,614,256,11,270,510,179,0,0,0,0,0
1412,61,119,1192,1193,142,191,901,0,0,0,0
10,61,12,392,1835,120,192,39,0,0,0,0
539,1982,129,268,207,107,507,290,14,228,0,0
95,109,83,56,99,40,154,0,0,0,0,0
1737,1386,2068,6,2339,648,2,1296,0,0,0,0
50,82,85,411,8,17,2045,80,0,0,0,0
533,769,1459,3735,2,22,8,429,0,0,0,0
3,9,12,37,42,30,1086,465,2770,6,8373,1
3,72,146,2383,248,21,328,3603,1360,0,0,1
173,53,1076,202,2,2950,24,690,1401,4295,8374,1
3,400,336,39,43,30,1052,120,56,0,0,1
5,19,7,285,86,295,185,23,368,8,76,2
32,29,77,24,2,152,0,0,0,0,0,2
5691,1689,3,9,4502,664,483,171,0,0,0,1
38,89,122,4375,138,266,407,126,0,0,0,1
587,712,1390,110,854,2,59,604,171,8375,0,0
8,3,284,2,4,14,11,26,0,0,0,1
217,241,86,295,185,172,84,29,863,2590,396,3
915,3,58,63,2,4,42,2,4,6,1285,1
5444,1147,912,8376,3018,39,0,0,0,0,0,0
36,204,1422,182,177,354,356,216,0,0,0,0
5,19,3547,2,531,273,171,252,0,0,0,2
8377,929,603,4276,6,31,2096,499,93,3,0,1
15,18,1142,53,4815,5,2,550,208,347,0,2
31,6,30,2613,192,16,590,756,0,0,0,0
210,4316,1878,808,458,2,4,0,0,0,0,0
8378,313,826,44,193,366,0,0,0,0,0,0
366,3163,43,358,710,2420,11,58,0,0,0,1
10,3,9,634,1571,284,14,865,768,765,0,1
39,192,6,811,1976,53,1967,14,981,0,0,0
5,206,1068,1287,2873,3736,197,273,0,0,0,2
95,109,83,56,99,40,180,0,0,0,0,0
1475,480,3138,5682,822,845,0,0,0,0,0,0
7,41,549,1883,2,4,119,929,1599,5693,0,3
239,471,166,229,381,412,2,114,300,63,2,0
28,61,12,394,1146,39,33,137,460,0,0,0
587,712,1390,53,866,307,435,141,2,6,1378,0
338,190,93,130,432,429,30,1592,5154,14,2089,1
5,19,123,242,361,749,1284,1060,34,359,0,2
184,689,40,180,16,120,435,0,0,0,0,0
3,72,146,248,21,143,2,4,2655,0,0,1
184,8379,45,4972,439,2417,992,8380,8381,0,0,1
36,3628,235,529,2,716,441,0,0,0,0,0
28,61,147,12,392,1061,5694,1321,0,0,0,0
54,26,335,16,145,12,2056,2486,2223,213,0,1
43,1351,8382,2656,181,214,0,0,0,0,0,1
1616,1947,1131,922,655,8383,4904,336,0,0,0,0
660,8384,37,42,58,13,0,0,0,0,0,1
94,1734,217,241,425,508,295,185,0,0,0,1
5695,84,2523,1541,326,919,2664,2,272,0,0,2
36,5696,1825,1112,8385,8386,0,0,0,0,0,0
412,53,516,472,257,67,599,0,0,0,0,0
3,196,3398,58,1216,2,272,94,151,222,784,1
294,2495,70,3,8387,262,4870,8388,0,0,0,1
50,1668,8389,162,8390,7,41,912,0,0,0,3
2481,8391,347,4503,5551,4504,2166,13,0,0,0,0
3,9,281,282,21,2764,2,22,0,0,0,1
5,44,1378,1685,2303,435,1177,1855,0,0,0,2
344,795,2832,336,16,5,14,349,55,1631,84,2
81,1904,3646,168,765,6,131,0,0,0,0,1
249,8393,1084,8394,218,1028,8395,890,0,0,0,0
42,145,32,8396,899,3737,0,0,0,0,0,1
745,1858,815,157,136,143,3,139,1743,0,0,1
126,579,8397,2,22,3,2378,0,0,0,0,1
525,85,2132,113,1510,545,362,5,17,80,0,2
144,79,5,19,36,204,804,329,794,0,0,2
25,92,874,169,2,4,2,520,2,0,0,0
438,485,8,134,17,24,67,50,0,0,0,1
338,421,260,487,4505,3297,252,0,0,0,0,2
2147,5590,25,92,348,71,902,429,0,0,0,0
915,37,42,235,2,4,6,1285,0,0,0,1
26,51,2,4,229,2770,2324,39,0,0,0,0
298,935,105,298,453,30,2176,360,2,0,0,0
822,845,243,527,1844,1042,2035,4254,0,0,0,0
3,2083,2,22,130,0,0,0,0,0,0,1
296,60,149,92,2,22,2,0,0,0,0,0
1631,207,827,8,5,0,0,0,0,0,0,2
5,19,2,595,8398,2245,254,24,0,0,0,2
372,203,2,59,23,97,8399,333,759,0,0,0
245,1462,3,686,208,126,0,0,0,0,0,1
102,47,540,113,329,868,1326,1516,0,0,0,0
3,9,846,1408,708,1292,793,1222,0,0,0,1
566,8,53,136,24,67,345,0,0,0,0,2
1293,404,1673,1742,1549,15,298,453,1289,0,0,2
573,205,44,565,630,2,127,1171,0,0,0,0
3,8400,33,1754,795,13,0,0,0,0,0,1
57,6,426,39,16,698,4497,0,0,0,0,0
5,237,38,53,5697,2,4,232,90,2,0,2
54,13,253,2,932,2953,8401,0,0,0,0,0
15,18,256,44,12,2,4,45,68,0,0,2
832,95,109,551,11,40,199,0,0,0,0,0
15,18,142,2,4,45,68,0,0,0,0,2
102,47,123,260,108,1024,456,2447,631,0,0,0
10,35,12,2,4,897,3,9,51,2,4,1
25,92,94,169,2,4,2,59,2,234,0,1
258,757,6,162,668,986,3278,4167,2121,0,0,0
228,877,1300,803,453,1980,0,0,0,0,0,1
7,717,75,769,2,4,0,0,0,0,0,3
5231,2055,52,70,329,0,0,0,0,0,0,0
95,109,83,56,99,40,180,0,0,0,0,0
76,738,541,182,177,354,38,3,9,2632,212,1
3,430,138,38,26,2,0,0,0,0,0,1
5,160,869,115,3246,421,534,16,23,2,550,2
345,577,537,2684,3361,2185,17,2498,0,0,0,0
3,5698,4506,399,3738,389,8402,43,6,131,0,1
4079,3,944,409,2796,5699,3611,611,8403,0,0,1
3,9,1882,368,99,506,0,0,0,0,0,1
217,241,35,1074,64,2,25,2,59,0,0,0
3,150,37,42,2,4,58,2,4,0,0,1
10,12,4002,192,621,137,76,0,0,0,0,0
3,1016,1166,99,268,111,2,20,0,0,0,1
10,4054,201,5,63,2,4,14,380,23,0,2
5240,2197,489,269,179,378,0,0,0,0,0,0
5,19,203,23,2,27,32,111,29,0,0,2
5,1349,11,29,8404,23,4414,659,0,0,0,2
5,37,15,18,49,4863,8405,1157,8,6,344,2
2614,2928,5453,244,5328,651,1737,1386,319,0,0,0
126,46,618,16,42,1097,14,1448,1649,1152,0,1
62,8406,1020,2,27,352,8407,54,0,0,0,3
98,15,18,451,2,4,45,213,68,0,0,2
182,177,354,1846,2,22,334,0,0,0,0,0
442,6,8408,120,56,3,0,0,0,0,0,1
172,597,25,2,20,2,64,12,2,4,0,0
156,6,8409,16,74,8,536,261,0,0,0,1
3,205,799,5700,2801,3055,124,0,0,0,0,1
3,9,1988,21,275,1264,454,164,14,3669,5701,1
76,537,5674,1435,25,503,121,440,35,33,274,1
819,1775,48,2016,584,1582,5395,0,0,0,0,0
5,19,1971,380,2793,55,0,0,0,0,0,2
103,141,2015,13,6,31,16,133,2791,0,0,0
15,18,2,11,80,57,160,793,250,0,0,2
3,9,545,2134,144,34,0,0,0,0,0,1
37,623,42,58,51,2,24,1369,0,0,0,1
1788,60,4788,163,13,759,0,0,0,0,0,0
3,9,61,1773,21,413,139,310,535,0,0,1
3,72,38,180,332,170,488,0,0,0,0,1
296,1036,2,59,671,2596,1616,0,0,0,0,3
3,155,328,8410,1718,1610,452,619,3566,188,0,1
7,6,45,1025,1812,1929,508,0,0,0,0,3
5,130,8411,82,321,3021,2354,0,0,0,0,2
184,2782,229,3050,7,78,1190,121,108,0,0,3
306,422,17,80,32,417,618,0,0,0,0,1
7,1763,164,2,20,8412,546,148,0,0,0,3
669,49,5516,708,171,5,14,349,55,0,0,2
7,142,2,4,14,645,333,2469,0,0,0,3
556,145,3340,141,14,3,317,42,0,0,0,1
10,61,147,11,107,468,76,0,0,0,0,1
5586,1669,2,22,1022,1478,2,0,0,0,0,1
1183,267,1084,2,8,176,32,3739,0,0,0,1
2688,5703,207,1279,105,0,0,0,0,0,0,3
7,41,3557,1445,62,449,3056,383,324,8413,0,3
5508,1822,8414,8415,1115,54,0,0,0,0,0,0
3,66,21,328,1137,452,619,0,0,0,0,1
537,775,335,8,183,225,1786,67,152,0,0,0
32,2,523,395,396,45,40,154,0,0,0,1
708,342,8416,4361,313,290,4087,0,0,0,0,0
98,15,18,402,224,2,4,45,68,0,0,2
304,215,2,4,74,1447,3,30,8417,0,0,1
33,16,1133,89,122,8418,2,27,239,3189,0,1
1577,792,4507,1699,212,13,0,0,0,0,0,0
1542,66,8419,5704,4305,3,608,1446,2204,0,0,1
83,417,3195,2216,223,45,605,0,0,0,0,0
65,340,837,792,2478,188,8420,0,0,0,0,0
5633,190,436,502,5705,44,967,0,0,0,0,1
1170,137,236,60,1198,138,2,20,0,0,0,0
12,8,123,8421,186,7,285,0,0,0,0,3
34,1091,5706,8422,5,4970,152,0,0,0,0,2
5,610,2,257,651,359,2120,273,1779,2563,2,2
126,221,8423,2706,125,26,991,1248,0,0,0,1
621,96,3,9,8424,6,289,0,0,0,0,1
39,57,8425,8426,8427,10,523,1136,0,0,0,1
10,35,12,2,4,369,529,2,73,87,0,0
428,1531,21,637,2964,3620,0,0,0,0,0,1
8428,31,316,1570,30,8429,3491,3,84,314,0,1
825,3507,63,17,1010,5707,3,1657,176,0,0,1
5,785,380,135,23,5013,0,0,0,0,0,2
44,8430,251,400,16,79,8431,2693,34,0,0,0
209,3625,15,5,404,968,2580,224,0,0,0,2
3,9,844,5452,3097,520,8432,14,1122,393,0,1
862,107,112,2,5708,0,0,0,0,0,0,0
3,925,2627,380,129,69,480,239,0,0,0,1
1208,353,186,52,237,202,178,690,0,0,0,0
261,3,888,1029,5319,0,0,0,0,0,0,1
184,519,8,3,609,2753,755,1381,0,0,0,1
83,3195,136,1742,742,822,845,0,0,0,0,0
101,861,276,21,2,4,170,5547,3,0,0,1
3,502,1445,165,75,156,0,0,0,0,0,1
50,48,8433,1649,782,2247,2645,1066,0,0,0,0
2313,2314,8434,158,2817,2,2,0,0,0,0,0
173,13,369,2,20,161,2,178,536,28,0,0
5,19,142,21,2410,809,0,0,0,0,0,2
115,8435,2,20,2836,3454,79,175,161,0,0,0
680,1030,1094,1206,401,2774,95,109,0,0,0,3
163,695,1027,2,4,266,67,3878,0,0,0,0
313,86,708,258,757,121,8436,0,0,0,0,0
144,79,5,19,2321,2322,1528,123,242,0,0,2
5709,592,323,71,2135,30,731,2,20,0,0,0
15,18,256,52,47,224,45,213,68,0,0,2
99,95,109,551,11,401,816,0,0,0,0,0
1488,319,247,2254,564,7,2,1502,0,0,0,3
1172,1278,1564,1064,1880,1453,2,1502,0,0,0,0
15,18,850,2,4,1061,137,39,57,0,0,2
466,3124,118,103,8437,0,0,0,0,0,0,0
3,502,1313,8438,3863,5710,553,0,0,0,0,1
28,51,2,443,1369,610,138,8439,327,2,0,0
336,8440,13,776,3688,6,8441,0,0,0,0,0
131,6,43,49,8442,547,8443,89,122,0,0,0
2402,3426,5,8444,352,2954,0,0,0,0,0,2
3,1426,484,2,27,315,0,0,0,0,0,1
8445,8,735,337,32,3195,71,4107,34,0,0,3
1518,400,11,932,1055,553,3,303,0,0,0,1
3959,531,8446,8447,2470,13,186,7,0,0,0,3
101,2546,965,118,5711,787,265,0,0,0,0,0
1113,2070,335,90,2,6,7,0,0,0,0,3
3,9,222,2,1493,1375,907,0,0,0,0,1
209,556,687,5712,145,8448,129,74,0,0,0,1
3,3134,1038,4209,34,6,65,340,0,0,0,1
3,6,554,5524,2,4,250,58,159,0,0,1
42,32,279,2401,323,176,1008,326,1142,0,0,1
2078,52,93,5713,8,3,356,11,194,2,4,1
36,2868,46,220,368,8449,0,0,0,0,0,0
2185,391,30,1832,308,2,550,0,0,0,0,0
95,109,83,56,401,40,180,0,0,0,0,0
833,57,276,426,15,18,24,68,0,0,0,2
949,192,6,39,2734,26,4663,623,0,0,0,0
98,374,160,11,14,772,47,175,159,10,499,0
23,2,152,3740,8,30,1110,620,178,0,0,3
39,402,2,73,715,1371,412,0,0,0,0,0
497,407,575,3055,124,3479,0,0,0,0,0,0
10,11,934,1917,57,39,0,0,0,0,0,0
102,47,123,2446,5,265,182,177,0,0,0,2
3,9,1859,1430,53,5679,2,4246,325,0,0,1
5,8450,2202,650,197,6,70,0,0,0,0,2
10,1587,3741,828,890,215,2,4,1479,1088,875,1
1147,2,1427,2304,34,0,0,0,0,0,0,0
305,288,188,385,54,6,31,0,0,0,0,0
483,1380,50,397,827,336,14,349,5,0,0,2
10,61,12,2,4,54,12,26,0,0,0,0
156,187,1609,1453,1380,82,6,65,0,0,0,1
3,9,221,191,1900,1460,1013,1850,0,0,0,1
582,69,939,193,1090,4462,1175,0,0,0,0,1
194,2,257,14,349,2,252,5,4217,0,0,2
5,1832,594,23,3646,309,6,973,0,0,0,2
10,51,2,4,47,201,1501,3,9,62,2395,1
7,41,61,218,1724,2760,260,5714,2038,0,0,3
807,418,169,2,4,2191,3554,257,2,0,0,0
7,285,719,11,2,4,34,490,2,0,0,0
528,512,110,12,2,4,90,620,88,0,0,0
5,3038,220,8451,3526,367,0,0,0,0,0,2
456,3107,211,243,1167,0,0,0,0,0,0,0
1082,1905,1249,91,75,406,2,4,0,0,0,0
29,182,177,44,291,7,285,0,0,0,0,2
8,7,284,14,11,2,4,25,2,64,0,3
190,301,3,9,1283,496,5715,0,0,0,0,1
8452,306,85,1000,243,552,17,80,0,0,0,3
852,2034,39,2039,472,5716,33,920,809,0,0,0
90,1335,110,12,2,4,132,457,2,0,0,0
28,51,2,4,167,2,2168,309,0,0,0,3
1593,82,5717,2,4,449,6,998,0,0,0,0
3,110,1398,946,595,883,323,2,4,0,0,1
212,13,235,685,2,4,14,2495,3582,82,0,0
7,44,216,631,1403,85,2379,1216,2,257,0,3
834,1568,437,397,48,3,185,2,0,0,0,1
44,17,10,628,2,8,83,383,0,0,0,0
3,9,1804,157,207,5718,986,16,2831,2752,0,1
669,1894,708,265,895,1621,0,0,0,0,0,0
5,46,413,307,1885,5719,124,588,0,0,0,2
3,9,4682,1232,23,14,101,8453,269,1518,0,1
7,41,78,569,4042,107,468,6,50,0,0,3
58,51,2,4,279,263,2,178,1489,11,6,1
2,4,3950,8454,225,854,318,0,0,0,0,0
3,1048,111,34,167,2,71,97,375,0,0,1
10,195,11,1245,304,563,212,500,0,0,0,1
126,205,3026,2,79,2,612,89,122,0,0,1
94,151,118,1871,5720,496,744,1440,0,0,0,1
28,142,2,4,3002,171,14,1122,3,9,0,1
3,35,3742,1875,21,143,2,4,4508,0,0,1
15,18,60,12,2,4,0,0,0,0,0,2
26,35,11,3743,1399,138,1704,67,47,1385,0,1
62,284,14,43,1566,4467,2069,5541,725,133,0,3
1122,3,1230,8,505,538,94,151,32,2784,0,1
492,943,3,3314,2968,6,131,0,0,0,0,1
54,418,466,3548,5721,4369,0,0,0,0,0,0
5,86,381,2,400,252,44,2733,745,1858,273,2
10,3196,11,778,3,9,362,571,63,2,4,1
98,15,18,166,147,11,45,68,0,0,0,2
1280,2686,1316,3877,8,3,217,241,86,508,0,1
10,3310,916,62,523,5410,355,1208,249,0,0,3
251,2546,2,4056,8455,1879,8456,0,0,0,0,0
1314,188,608,8457,8458,48,1314,2439,0,0,0,0
3,72,146,248,21,504,1323,0,0,0,0,1
5,2496,1155,8459,4100,1559,1712,0,0,0,0,2
5,19,46,380,2114,211,2876,18,2271,0,0,2
2321,2322,1528,222,216,7,912,1628,0,0,0,0
836,1746,1026,5,5722,317,727,615,632,0,0,2
4509,717,1859,118,1003,190,1465,3,0,0,0,1
3,196,140,103,16,119,419,23,154,0,0,1
5,8460,919,8461,8462,15,18,254,733,0,0,2
1169,8463,648,668,1212,82,6,173,0,0,0,0
156,589,142,191,8464,2578,261,0,0,0,0,1
2112,360,1498,232,6,4701,4702,3841,2109,321,3842,3
1885,942,3032,44,74,5,809,0,0,0,0,2
8465,1104,5723,2,73,36,4845,0,0,0,0,3
23,2,8,1092,1574,202,0,0,0,0,0,3
7,41,25,92,2207,586,2,20,2409,0,0,3
3,70,124,588,575,0,0,0,0,0,0,1
2443,1281,728,2613,16,37,69,737,0,0,0,1
3872,2104,8466,662,8467,8468,0,0,0,0,0,0
113,656,3624,1165,386,565,8469,546,0,0,0,0
38,26,169,2,4,13,161,0,0,0,0,1
13,196,629,2,4,2470,1056,6,7,0,0,3
5,19,66,52,218,368,2,22,8,0,0,2
31,267,52,301,120,1808,173,0,0,0,0,0
1345,2695,206,379,1323,3832,2,22,0,0,0,0
3,9,8470,56,21,69,639,554,308,270,0,1
861,5724,31,49,743,3,9,1056,1244,6,131,1
2032,788,1038,5725,498,391,100,54,0,0,0,0
3,313,2042,793,940,104,459,1656,309,0,0,1
1461,4510,8471,8472,3,6,344,0,0,0,0,1
3,399,2074,56,58,5726,13,517,2037,31,0,1
5,19,312,425,517,2039,295,185,8,32,1647,2
1004,272,602,3016,256,11,2,4,25,370,0,0
954,2019,375,3556,2,2824,4098,2303,89,122,6,1
1168,1451,2540,190,70,121,3,2,114,1003,0,1
38,26,3,13,169,2,4,2,234,0,0,1
2859,60,12,2,4,25,92,2,550,2,0,0
113,221,44,17,10,790,65,340,0,0,0,0
15,18,44,11,142,2,4,45,213,68,0,2
669,91,1116,132,13,0,0,0,0,0,0,0
462,1011,5329,2,4,82,13,0,0,0,0,0
50,8473,1965,62,0,0,0,0,0,0,0,3
2379,707,7,41,985,37,2,4,229,4254,0,3
8474,2800,969,1131,922,628,672,8475,0,0,0,0
26,237,808,2,2,22,702,153,230,0,0,0
5,19,3712,3688,8476,1203,6,1376,3641,0,0,2
1521,1614,481,163,243,1167,2,443,40,822,845,3
3,321,5488,8477,8478,482,336,263,0,0,0,1
3,72,21,117,8479,2,4,946,740,591,0,1
10,51,2,4,2357,559,506,0,0,0,0,2
78,2237,2756,1437,2,64,2105,152,0,0,0,3
436,72,5177,4511,21,75,156,0,0,0,0,0
182,177,235,8480,4240,782,1069,0,0,0,0,0
3,436,244,134,33,16,156,2,257,6,93,1
297,2068,2,1296,181,214,14,5727,2,2,0,1
7,30,134,1460,1013,1850,3324,36,0,0,0,3
1432,1004,256,210,2,4,474,501,226,6,730,0
7,41,150,75,2850,2,4,4664,1795,1933,0,3
344,3465,15,18,267,21,323,2769,0,0,0,2
1869,1206,3906,6,2691,30,3744,908,100,829,0,1
438,2,8,4142,2,4,2,50,141,397,2,1
713,299,3032,44,246,967,0,0,0,0,0,2
158,24,7,41,78,357,2206,416,0,0,0,3
5,404,451,224,15,18,0,0,0,0,0,2
102,47,113,436,362,812,1627,0,0,0,0,0
1008,223,65,141,291,4367,1073,85,8,337,0,3
5,46,3736,174,1287,197,0,0,0,0,0,2
1257,1613,61,2864,3180,8481,55,0,0,0,0,2
43,31,46,245,596,487,0,0,0,0,0,0
456,856,881,2100,771,3000,2,4,0,0,0,3
482,322,968,955,48,156,0,0,0,0,0,1
102,47,545,5,1145,1214,1267,1062,0,0,0,2
2311,879,602,30,3546,496,124,5,19,0,0,2
3,761,38,1716,3330,170,1224,0,0,0,0,1
62,7,108,78,1768,2,20,261,0,0,0,3
50,85,411,8,17,77,80,382,938,0,0,0
2707,950,275,4099,2049,86,8482,2,4,308,47,1
5,106,75,45,605,2345,0,0,0,0,0,2
5,2,73,531,8483,2487,16,2830,8,0,0,2
5,298,372,450,5728,5729,3451,8484,753,390,2,2
1045,906,394,210,244,8485,1381,875,0,0,0,1
1323,36,116,1020,2,127,105,6,289,0,0,0
3149,1666,1367,3279,8486,8487,0,0,0,0,0,0
1654,592,540,2917,423,24,6,2392,0,0,0,0
7,148,1668,2,22,5349,1544,54,0,0,0,3
7,285,291,44,29,17,382,2,0,0,0,1
277,259,1048,2,22,8488,3,0,0,0,0,1
7,41,169,17,104,35,766,25,2,27,11,3
3,30,134,47,1976,0,0,0,0,0,0,1
23,3,9,244,5665,2,27,2,2,0,0,1
394,8489,3698,1986,2,4,90,1454,2,234,0,0
101,323,303,1276,2338,5646,3,0,0,0,0,1
573,1938,727,784,2718,17,558,0,0,0,0,0
37,42,235,2,69,737,1399,2,6,126,0,1
173,116,8490,838,5730,3719,62,1126,8491,3745,1233,3
28,35,11,408,90,539,528,512,0,0,0,0
376,8492,1541,4402,436,179,378,0,0,0,0,0
50,48,143,3539,5168,110,5169,3086,5170,0,0,3
32,29,1260,24,2191,152,0,0,0,0,0,2
5,404,451,224,15,18,0,0,0,0,0,2
28,3322,1555,12,2,4,914,768,0,0,0,0
2820,5731,896,2400,3433,2,2,105,0,0,0,0
630,6,196,519,1113,57,426,292,0,0,0,0
2707,806,2,59,275,367,0,0,0,0,0,1
3,49,516,37,42,2,4,96,0,0,0,1
1789,8493,8494,8495,8496,1668,2008,4299,0,0,0,0
98,15,18,166,147,12,68,0,0,0,0,2
3,9,124,53,134,2727,254,2,4,6,289,1
3,578,44,612,642,3179,0,0,0,0,0,1
1428,5,278,2,4,44,962,0,0,0,0,2
83,816,99,95,109,40,180,0,0,0,0,0
182,177,281,33,136,243,8497,8498,0,0,0,0
3,717,111,623,848,614,137,96,2,4,0,1
76,3,9,46,11,81,552,1358,49,223,907,1
28,1429,35,11,2,4,2,0,0,0,0,1
29,1332,51,2,4,14,536,8499,321,3045,0,0
1494,457,321,8500,502,995,62,0,0,0,0,3
3,35,11,2,4,179,37,26,0,0,0,1
915,37,58,271,2,4,42,60,2,4,0,1
184,574,158,572,24,3,569,0,0,0,0,1
36,13,2107,60,12,2,4,25,92,370,0,0
3,108,207,5732,8501,8502,14,52,191,1762,0,1
104,4093,482,62,2188,441,1015,0,0,0,0,3
3,9,608,21,2334,538,2036,0,0,0,0,1
28,106,24,12,3726,2,4,0,0,0,0,0
5,19,46,3946,52,301,5733,0,0,0,0,2
38,26,375,63,2,4,270,3,84,876,2,1
3,49,2544,198,1605,8,1785,0,0,0,0,1
917,36,204,389,5,32,8,1798,345,423,24,2
5,19,879,602,4016,2755,496,124,0,0,0,2
10,3310,179,12,15,8503,560,0,0,0,0,2
10,1345,2695,215,2,4,546,32,324,444,0,1
54,43,1323,768,8504,33,5734,391,0,0,0,0
353,53,1076,202,2,1007,3185,8505,1348,210,0,3
1757,5735,169,364,210,2,0,0,0,0,0,0
418,466,493,8506,61,1106,904,885,883,0,0,1
306,82,85,238,8,17,159,0,0,0,0,1
8507,761,3291,684,316,228,54,0,0,0,0,0
54,4134,553,3163,598,3,2,64,0,0,0,1
699,2,4,11,25,1399,2,22,2,234,0,0
2046,377,108,17,382,1651,176,0,0,0,0,1
1147,2311,139,786,52,70,36,280,0,0,0,0
4323,1148,198,5736,3599,3197,366,3223,0,0,0,1
94,151,218,368,8,2,127,0,0,0,0,1
3,671,4295,8508,191,1438,117,3710,50,0,0,1
3,72,164,21,139,5737,5738,0,0,0,0,1
23,3,9,8509,2,20,427,225,2420,37,81,1
5,152,8510,970,71,2276,1696,684,567,0,0,2
7,196,140,23,384,208,347,0,0,0,0,3
5660,8511,2162,862,4033,112,0,0,0,0,0,0
8512,950,5323,5324,5322,2810,426,379,8,284,374,0
126,116,1415,892,1850,472,2,114,0,0,0,1
3,53,3553,25,2,29,2,234,267,501,0,1
1024,2931,12,2,4,25,92,759,0,0,0,0
5,372,298,1261,49,2472,760,2,0,0,0,2
300,1033,1028,2452,4267,2,4,226,6,2189,0,3
2612,2926,51,2,4,337,267,730,0,0,0,0
5739,39,100,196,2230,79,957,6,31,0,0,1
314,397,2,307,755,17,80,0,0,0,0,1
26,195,11,8513,2486,481,2,2251,0,0,0,1
807,57,5740,1954,1452,39,0,0,0,0,0,0
115,3153,2,27,8514,43,0,0,0,0,0,0
10,61,12,3168,7,41,1943,456,999,51,2,3
1157,8,5,397,65,340,0,0,0,0,0,2
3,455,5741,941,33,2082,487,0,0,0,0,1
3,72,146,248,21,139,5737,5738,310,535,0,1
299,4412,2,1238,1058,720,0,0,0,0,0,2
1096,72,783,2131,8515,243,527,3939,0,0,0,0
3,72,146,248,21,2521,0,0,0,0,0,1
438,8516,1331,5658,34,359,0,0,0,0,0,0
1314,188,25,92,2,4,71,2460,2,127,0,0
497,13,3441,1551,236,1313,1923,6,70,0,0,0
5,19,302,363,320,809,266,0,0,0,0,2
294,171,179,378,436,608,2,20,62,0,0,0
65,340,837,46,74,493,321,292,0,0,0,0
3,9,233,8517,4373,533,6,289,0,0,0,1
98,15,18,691,2,4,45,68,0,0,0,2
2247,1616,397,8518,100,5,16,909,632,55,0,2
5,23,1105,1620,244,1692,8,2,4,0,0,2
436,3,5742,74,290,3590,6,111,0,0,0,1
21,695,63,2,4,263,520,176,186,3878,0,0
42,3,53,5670,126,3141,56,0,0,0,0,1
102,47,5,497,33,13,342,168,137,0,0,2
95,109,83,56,99,40,154,0,0,0,0,0
31,608,240,654,81,609,8519,37,42,0,0,1
3,9,709,84,37,718,826,1220,21,275,0,1
10,35,11,189,24,507,8520,3746,44,962,0,1
172,60,25,92,2,27,2,64,2,0,0,3
912,312,221,721,8,176,0,0,0,0,0,3
14,1893,701,1009,28,61,12,0,0,0,0,0
3,9,209,1985,1018,393,235,2,2208,2,114,1
342,207,1940,543,3394,1327,1064,2286,0,0,0,0
209,21,8,1314,414,346,287,902,0,0,0,2
1309,557,1560,5,254,954,453,0,0,0,0,0
31,5743,319,667,124,43,0,0,0,0,0,1
15,18,63,68,3625,168,137,0,0,0,0,2
3,46,1044,2203,332,3450,1759,2989,2,0,0,1
8521,8522,517,128,5,0,0,0,0,0,0,2
790,1991,1004,272,602,529,1860,17,80,345,0,2
3,46,52,138,4169,488,2,73,2775,0,0,1
34,2539,315,5744,2,27,24,0,0,0,0,1
3,423,8523,4881,1403,760,23,2,4,365,0,1
631,253,529,2231,387,600,4512,0,0,0,0,0
130,371,2,20,564,3,2718,141,586,2,20,1
10,106,12,2,4,2,87,0,0,0,0,0
1245,26,5745,145,11,664,8524,873,0,0,0,1
8525,1497,2790,2427,2086,0,0,0,0,0,0,0
4118,1194,8526,43,2728,451,100,4513,0,0,0,0
5,46,758,33,106,193,532,809,0,0,0,2
834,1568,437,60,12,2,4,25,67,64,0,0
5044,54,8527,582,553,26,0,0,0,0,0,1
95,109,83,56,99,40,174,0,0,0,0,0
191,967,1506,2882,110,240,3639,2436,0,0,0,0
642,8,225,1893,2,20,226,0,0,0,0,0
38,26,13,189,2,178,1489,230,6,126,0,1
537,238,8528,445,13,0,0,0,0,0,0,0
5,869,115,3246,152,3373,48,29,0,0,0,2
306,82,118,8,17,77,80,0,0,0,0,3
365,2202,8529,193,4409,0,0,0,0,0,0,0
5,19,44,1251,16,55,2,283,0,0,0,2
8530,431,45,1157,5,372,530,267,65,0,0,2
10,11,168,137,408,90,2,0,0,0,0,0
157,3559,269,2003,1427,100,62,0,0,0,0,3
5,772,1456,2176,2,3791,700,711,0,0,0,2
